	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
5777fdc385e4b2e75e05e523d954fe65	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND	ASV01124
b968836dd5dd76ac37ac6b5a10f6f348	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND	ASV01125
cefcd5419025c28ecb0925ea62c04905	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND	ASV01126
38282b99bbcaecb4c4ff8aa48cf82f80	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND	ASV01127
26f173c04574871aba8876838e2d9e61	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01128
4b961b84716ac167392b11929d702643	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01129
3d216411c1e7532979a3c7cfd4accca6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01130
21a30b278fd1629a1a90bee5cfed82d6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01131
c409bca4dd466fa33aa2a489359d6d1c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01132
4304a7dd3d85bc6cc5b136c0987eb710	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01133
3354aca729b453e9c75fcf426962e927	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01134
fcbddcd091efc48df51788fab35658fd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01135
335682a08f1604c52f2952e22ebb379b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01136
8b7ed699511c4ce2d3e390b6d3ffab03	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	ASV01137
ba7b5d03d6feb3245377d14103b5ce6e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania	uncultured_bacterium	ASV01138
ede684fe9fbe6404a21995c912a5862b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania	ND	ASV01139
1dc051de76d3e9072f3e69f28f87b580	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania	ND	ASV01140
2bbb28b70c3a3757e48663f4d0003ecc	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	ND	ASV01141
4856e07a21f6a60b639fa9c694687d95	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	ND	ASV01142
e2b281a716b5607bba05e9fcf3c09835	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	metagenome	ASV01143
10afda2baef44de4c584a6641de399b1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01144
11397adbcc3ae7ea2d586775e298a19d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01145
57c2dccb6adba677d7c6bfe138d887fd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01146
f45a5128172d3967473327bc656b4126	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01147
9ac3bb1d7dedb08a012692a6f536b5af	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01148
65cb9e65b49759d4a34bd58cc21e93bb	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01149
e877530e8b5a7e3848601d7358b61974	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01150
57cc752c3d55db48435b244c02552ed3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01151
54ec6b2f290bb9ffd8f76b6bf7f32c20	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01152
5f102585da7447a2a306e2af6b9aa89b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01153
fa1e189008c366a28f6d80d3e2714106	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01154
5d962c4963a48be1c194591550a75a4c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01155
10e5bb087616cbcc9d064364f168427c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01156
e053ffbf21bc73ea1948801c1acdd5df	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01157
e9073c07efda25a505cbfd947e63d1d4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01158
d6efd2da2728fd74ded268122ee05036	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01159
e55a87a058457efc1312ce9030e68de3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01160
e770d28da31254068d497e169a843e67	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01161
44349931377434a54bb432488ce41d8f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01162
f60c711e7320fe3dd38e9f73d489b6d1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01163
dd4eaa21b99c1dfc4932e7b2f9a4ca75	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01164
fc1b31bc221d63e66c6d008c4714fbf6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01165
bbd2e19fc42ed13f185cdbe9d94c2c3d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01166
4077578f88bb8124ed9edb4e510912c6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01167
15e37cb2ff24f1e91056fcd23bb808f9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01168
78ce94f4d6262976c661184531524f0c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01169
2d16d001e21717f960cf771ae879b1dd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01170
22d7462719e9db5b6ada953de935795c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01171
b01cdc53ccf0147bfd6e571cbe2af6b6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01172
28f87b5a504c93d1e492e10a938efe02	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01173
880bf37478575ee50042d8e1d1516a5d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01174
b1ea2972d9c7fdd67f6cfdbf3f988eb7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01175
615e88f620192c75fcd777964f570ffe	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01176
88cb1a21fe569aa9ef9c8ace5ed971c2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01177
5be583922ac8516ab947ffb18025b054	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01178
c11d7101e1c34cfac458d20b2a6409d8	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01179
0d68a46b689cf5162fd43c8093878c48	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01180
784083ef977c5d61c689daed53449fa3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND	ASV01181
5f7af261c9698a1a991ca1c7f41190e9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	uncultured_bacterium	ASV01182
aaf720cb05ddb528efa9bacbd90f7c58	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	ND	ND	ASV01183
5cf37e80516a615f77bd5e97f18ae417	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	ND	ND	ASV01184
51737e39be57a6cca5584bf82fb5fff0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	ND	ND	ASV01185
908111af59aafa7d4c5625a7c08e6924	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_Acetobacteraceae	ASV01186
0c6012a7389c0821ca622df67a164ef8	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_bacterium	ASV01187
aafc4ba6325002cb5a9ffc6a20304168	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_bacterium	ASV01188
621845f9f68881b0f576faa849e12965	Bacteria	Proteobacteria	Alphaproteobacteria	ND	ND	ND	ND	ASV01189
4cafc043516e4270383ee6980390f96b	Bacteria	Proteobacteria	Alphaproteobacteria	ND	ND	ND	ND	ASV01190
dff3dbc7f2ae33f5e6c4eaa9a73a9d3a	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	KCM-B-112	uncultured_soil	ASV01191
4c4a8b01464c5d13fbebdbc0aa989d36	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	uncultured	uncultured_bacterium	ASV01192
6829e39b08add1564fc5f1e6ab05c8a9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Verticiella	ND	ASV01193
05d96b95afcc19811d9eb3db91ee2bda	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Verticiella	ND	ASV01194
68084402ba50c5318fb1062026beb58d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	ND	ASV01195
00c246b120f5d923130e01c042aef3de	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	ND	ASV01196
4855ee3548a9e01dceb4b62d432a5c88	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	ND	ASV01197
0f5d0928f9453f4e88a6ba76860b68bf	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	ND	ASV01198
fde5902a74a5f6871e7696d68b09892e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	ND	ASV01199
c0f775fff77049501c4f8b4f5460097c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	ND	ASV01200
c78ef1acd2fa9f6c049c31629bef506e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	ND	ASV01201
45af332baa970188d57fde5ed57a0c98	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	ND	ASV01202
6fcad71a1f8cb2b13581ebe78f6ef25c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	uncultured_bacterium	ASV01203
c845eda99662b5a88a8c8e979ec07dd0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	ASV01204
129715d1dbdf6dbc4149cb471557c326	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	ASV01205
66affc41807d24eba0a7afb156a6ae82	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	ASV01206
e7fcb1f876fae36a62e13fb8d23e55c5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	ASV01207
cdcc696052562c8815334ee40cf33766	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	ASV01208
c2375501590106479548d3d833a755d8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	ASV01209
090a6e0bf99e1eabce53c4c3e5314f28	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	ASV01210
ddfd49f939f92958b1ec816741055348	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	ND	ASV01211
365ceb7410abb77b36d74a0726cbac88	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	ND	ASV01212
8de399bf1aa0bac51d36a2f5edd5adc9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Robbsia	ND	ASV01213
ad8fb5fdffc91e52989af238f0b0aed1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	ND	ND	ASV01214
12f0627b0f930aff1182481eb84cbc7d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	ND	ASV01215
8591bffc07a87a1cee4dd8f1b2ed0c22	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	ND	ASV01216
eb669dc024c9d206ba86ea4e6390daf9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	ND	ASV01217
267b5660edd4530f252ae48e59da1786	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	ND	ASV01218
674d3fca8b60d684ea44b52ad3fd4c73	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	ND	ASV01219
b2af2d86f64b5aa555813c2e5ccf5125	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	ND	ASV01220
54658c5cabc3c6c07f1e6556120cc99c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	ND	ASV01221
f34cdcd73e535507d29c29b19d01f658	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	ND	ASV01222
7d217addfd80cb5393d81dae5f160367	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	uncultured_bacterium	ASV01223
5d5db5a4b1cb701462bfd0989f5a3495	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	ND	ASV01224
df71de0e92459aa808364311135bb8fc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ND	ASV01225
4dfe2c8030efad8c98183bb23a5b8286	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ND	ASV01226
5c1b7b04e4dadad8815e6a2dfe1b1bcb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ND	ASV01227
f6c528c217081be9871de0fc58b89408	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ND	ASV01228
868e0165fe32a8925b7f20afa5e1dbfc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01229
be066e42c37b89db6680195009e0f55b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01230
b34b2c8e330f8a8abb40308e2afa5960	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01231
c3af2bba8c23bd702404e56d62782c31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01232
8566c458d8913832bab0a20dff1d4ba8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01233
7332e257193fc3eccab792a44d34c9a6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01234
0920dcf0f62fb2b3ab9e32f1c4edec37	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01235
814173211acda7d2b424ca9e2acbe361	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01236
c9de210c5a513e7749d7e67ce403d19a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01237
dd8dad74b0934ddd07b158bcaad7f834	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01238
26a834d19cc4f842c8ddc6c9f77043fc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01239
4fadd0f1c9dfd658d06835e1653bc93a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01240
5fc3cc42dde2a124813e0c26d13333c2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01241
689f1824bb6bdee2c08f619da1b57eb4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01242
c35f665bd95ab81a5ca34ee89524dba5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01243
199ae30729916b9b409785dfd768fb43	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01244
cff048d103f70ba0d509b4b28dce627d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01245
6d8d65add38adb8fbd6ef79229f9df8b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01246
49f35b114a9dd1ecc7f3b38ee6c0f85a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01247
dab1160ee7a4ecf9945086ff09f99528	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01248
d3530350480a2196e24a004fa0027558	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01249
bc480af024be641e79b2536924725672	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01250
a7ec7615a1cc22794f1e35086d027e75	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01251
a458a583353dea2d9962689b40464696	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01252
5c3250a61ea7d8d235083d1d950f1528	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01253
a904c97b0f1d6ddcddf7f33bb8d3d85b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01254
5aedf47519c5a81d39acb3993d88b60e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01255
a24a4c19f4702a73e2cf51c3bcc41cbc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01256
ef5c32282c23c56a02dd7e789f1c43b3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01257
b1d6a95ae84d6874f5358c0f51247179	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND	ASV01258
508e4d4db7e2c0220a19fafa294e0670	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	ND	ASV01259
4f00de3437c69c9beb3f76b6906e6596	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	ND	ASV01260
8dc5eb312158c8bdfc2d0673c6494ccc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	MM2	uncultured_bacterium	ASV01261
4f5efd25dacb5d639316e7291ff6ff8b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	ASV01262
f1860fe716257bd5fd5c4c6a16cf3b95	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	ASV01263
b003e4dba8d406b3779422a899624d7e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	ASV01264
e1d4f1eb76345f33375935a9f39dbde1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	ASV01265
3e172164227faf8473b4b5e307447fdb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	ASV01266
da63e3d31dbf593a3a2eeb2f0f0ad34e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Snodgrassella	ND	ASV01267
ed85c97136a45f0b75e19bb7f75aeaf2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Snodgrassella	ND	ASV01268
8f7166172175c35bbfc8fa4dc5ef58b8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Snodgrassella	ND	ASV01269
eff3cef87192892642f493fa4abe7a9a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Snodgrassella	ND	ASV01270
4a1e5e44473fcf41f308288148927289	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	uncultured_bacterium	ASV01271
2cfc0ff3c3b97d949f1d2534681a2a63	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	uncultured_bacterium	ASV01272
8048c6d48b7eb0a432dc4aa28e73ecce	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	ND	ND	ASV01273
492ef51205d339a58d13ed22fadf1b12	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	ND	ND	ASV01274
f084bc176ac36bc6f96d2b806caf9c46	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	ND	ND	ASV01275
1290e271fbc50c66e2cd8e437d0d4a44	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	IS-44	ND	ASV01276
a143ce9f3a5b4d68660e109f76933742	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	uncultured_beta	ASV01277
efaa6e36d2345a51af2b3ddd1de9f3a8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	uncultured_Burkholderiales	ASV01278
25b8e8af89bcea7a4c0eda91064bc9b1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	uncultured	uncultured_bacterium	ASV01279
f37fc1dccfeba0004cbeb4f1ad6083c6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	ND	ASV01280
4608fae4bbc9964cdd17af8782f2155e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	ASV01281
91d3e89d07d3d42f243742b050140bbb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	ASV01282
ca6c2b3b469c08212142e8821c65882a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	ASV01283
6561c314ffbf4aa8c49d2f2c321ffea2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	ASV01284
f48cbba2fe7a2cba3df1c5bcffc1fa83	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	ASV01285
b2a91967225e805d3f1474a3361e81e0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	ASV01286
